,k,model,hit@k,file,time
26,5,Embible/distilBert-50-epochs,0.24198312285079604,C:/Users/ELDAR/PycharmProjects/Embible-Backend4/data/Hit@K/mixed validetion dfs masked spaces new P/MIX_val_df_masked_spaces_10_percent.json,1.4493011673291525
27,5,Embible/AlephBertGimmel-10-epochs,0.3694474935752269,C:/Users/ELDAR/PycharmProjects/Embible-Backend4/data/Hit@K/mixed test dfs masked spaces new P/MIX_test_df_masked_spaces_10_percent.json,1.8011664350827534
28,5,Embible/AlephBertGimmel-20-epochs,0.37276169572310563,C:/Users/ELDAR/PycharmProjects/Embible-Backend4/data/Hit@K/mixed test dfs masked spaces new P/MIX_test_df_masked_spaces_10_percent.json,1.8113109747568765
29,5,Embible/AlephBertGimmel-50-epochs,0.3683374598079871,C:/Users/ELDAR/PycharmProjects/Embible-Backend4/data/Hit@K/mixed test dfs masked spaces new P/MIX_test_df_masked_spaces_10_percent.json,1.8214739521344503
30,5,Embible/mBert-10-epochs,0.21548161395396678,C:/Users/ELDAR/PycharmProjects/Embible-Backend4/data/Hit@K/mixed test dfs masked spaces new P/MIX_test_df_masked_spaces_10_percent.json,2.047801677385966
31,5,Embible/mBert-20-epochs,0.21449463465785915,C:/Users/ELDAR/PycharmProjects/Embible-Backend4/data/Hit@K/mixed test dfs masked spaces new P/MIX_test_df_masked_spaces_10_percent.json,1.8467986027399699
32,5,Embible/mBert-50-epochs,0.2141953904855836,C:/Users/ELDAR/PycharmProjects/Embible-Backend4/data/Hit@K/mixed test dfs masked spaces new P/MIX_test_df_masked_spaces_10_percent.json,2.0490225036938985
33,5,Embible/distilBert-10-epochs,0.187974818603262,C:/Users/ELDAR/PycharmProjects/Embible-Backend4/data/Hit@K/mixed test dfs masked spaces new P/MIX_test_df_masked_spaces_10_percent.json,1.4833188970883688
34,5,Embible/distilBert-20-epochs,0.21865851447483442,C:/Users/ELDAR/PycharmProjects/Embible-Backend4/data/Hit@K/mixed test dfs masked spaces new P/MIX_test_df_masked_spaces_10_percent.json,1.5198209007581076
35,5,Embible/distilBert-50-epochs,0.2242386615484391,C:/Users/ELDAR/PycharmProjects/Embible-Backend4/data/Hit@K/mixed test dfs masked spaces new P/MIX_test_df_masked_spaces_10_percent.json,1.6360516826311746
36,5,Embible/AlephBertGimmel-10-epochs,0.3035031354826145,C:/Users/ELDAR/PycharmProjects/Embible-Backend4/data/Hit@K/mixed validetion dfs masked spaces new P/MIX_val_df_masked_spaces_15_percent.json,1.897118612130483
37,5,Embible/AlephBertGimmel-20-epochs,0.30545911800927866,C:/Users/ELDAR/PycharmProjects/Embible-Backend4/data/Hit@K/mixed validetion dfs masked spaces new P/MIX_val_df_masked_spaces_15_percent.json,2.1533064246177673
38,5,Embible/AlephBertGimmel-50-epochs,0.30306371064321086,C:/Users/ELDAR/PycharmProjects/Embible-Backend4/data/Hit@K/mixed validetion dfs masked spaces new P/MIX_val_df_masked_spaces_15_percent.json,2.0643789410591125
39,5,Embible/mBert-10-epochs,0.18436564177268236,C:/Users/ELDAR/PycharmProjects/Embible-Backend4/data/Hit@K/mixed validetion dfs masked spaces new P/MIX_val_df_masked_spaces_15_percent.json,2.0020414431889852
40,5,Embible/mBert-20-epochs,0.18037470385755836,C:/Users/ELDAR/PycharmProjects/Embible-Backend4/data/Hit@K/mixed validetion dfs masked spaces new P/MIX_val_df_masked_spaces_15_percent.json,2.0232616623242694
41,5,Embible/mBert-50-epochs,0.1878176295083312,C:/Users/ELDAR/PycharmProjects/Embible-Backend4/data/Hit@K/mixed validetion dfs masked spaces new P/MIX_val_df_masked_spaces_15_percent.json,2.143526816368103
42,5,Embible/distilBert-10-epochs,0.16384776318470004,C:/Users/ELDAR/PycharmProjects/Embible-Backend4/data/Hit@K/mixed validetion dfs masked spaces new P/MIX_val_df_masked_spaces_15_percent.json,1.533558233579
43,5,Embible/distilBert-20-epochs,0.1903925968426171,C:/Users/ELDAR/PycharmProjects/Embible-Backend4/data/Hit@K/mixed validetion dfs masked spaces new P/MIX_val_df_masked_spaces_15_percent.json,1.4879887382189432
44,5,Embible/distilBert-50-epochs,0.1977626571446001,C:/Users/ELDAR/PycharmProjects/Embible-Backend4/data/Hit@K/mixed validetion dfs masked spaces new P/MIX_val_df_masked_spaces_15_percent.json,1.5023402293523154
45,5,Embible/AlephBertGimmel-10-epochs,0.31701990201497937,C:/Users/ELDAR/PycharmProjects/Embible-Backend4/data/Hit@K/mixed test dfs masked spaces new P/MIX_test_df_masked_spaces_15_percent.json,1.8183759172757468
