,k,model,hit@k,file,time
0,5,Embible/AlephBertGimmel-10-epochs,0.22253521126760564,C:/Users/ELDAR/PycharmProjects/Embible-Backend4/data/Hit@K/mixed validetion dfs masked spaces new P/MIX_val_df_masked_spaces_5_percent.json,1.0503945072491965
1,5,Embible/AlephBertGimmel-20-epochs,0.23098591549295774,C:/Users/ELDAR/PycharmProjects/Embible-Backend4/data/Hit@K/mixed validetion dfs masked spaces new P/MIX_val_df_masked_spaces_5_percent.json,1.0693774263064066
2,5,Embible/AlephBertGimmel-50-epochs,0.21971830985915494,C:/Users/ELDAR/PycharmProjects/Embible-Backend4/data/Hit@K/mixed validetion dfs masked spaces new P/MIX_val_df_masked_spaces_5_percent.json,1.0962873419125876
3,5,Embible/mBert-10-epochs,0.09014084507042254,C:/Users/ELDAR/PycharmProjects/Embible-Backend4/data/Hit@K/mixed validetion dfs masked spaces new P/MIX_val_df_masked_spaces_5_percent.json,1.4718963702519734
4,5,Embible/mBert-20-epochs,0.07887323943661972,C:/Users/ELDAR/PycharmProjects/Embible-Backend4/data/Hit@K/mixed validetion dfs masked spaces new P/MIX_val_df_masked_spaces_5_percent.json,1.7108019471168519
5,5,Embible/mBert-50-epochs,0.08826291079812207,C:/Users/ELDAR/PycharmProjects/Embible-Backend4/data/Hit@K/mixed validetion dfs masked spaces new P/MIX_val_df_masked_spaces_5_percent.json,1.8778310020764668
6,5,Embible/distilBert-10-epochs,0.038497652582159626,C:/Users/ELDAR/PycharmProjects/Embible-Backend4/data/Hit@K/mixed validetion dfs masked spaces new P/MIX_val_df_masked_spaces_5_percent.json,1.041017214457194
7,5,Embible/distilBert-20-epochs,0.0892018779342723,C:/Users/ELDAR/PycharmProjects/Embible-Backend4/data/Hit@K/mixed validetion dfs masked spaces new P/MIX_val_df_masked_spaces_5_percent.json,1.14226367076238
8,5,Embible/distilBert-50-epochs,0.09953051643192488,C:/Users/ELDAR/PycharmProjects/Embible-Backend4/data/Hit@K/mixed validetion dfs masked spaces new P/MIX_val_df_masked_spaces_5_percent.json,1.1119266231854756
9,5,Embible/AlephBertGimmel-10-epochs,0.2474032105760151,C:/Users/ELDAR/PycharmProjects/Embible-Backend4/data/Hit@K/mixed test dfs masked spaces new P/MIX_test_df_masked_spaces_5_percent.json,1.3545977830886842
10,5,Embible/AlephBertGimmel-20-epochs,0.2474032105760151,C:/Users/ELDAR/PycharmProjects/Embible-Backend4/data/Hit@K/mixed test dfs masked spaces new P/MIX_test_df_masked_spaces_5_percent.json,1.4822688857714335
11,5,Embible/AlephBertGimmel-50-epochs,0.24645892351274787,C:/Users/ELDAR/PycharmProjects/Embible-Backend4/data/Hit@K/mixed test dfs masked spaces new P/MIX_test_df_masked_spaces_5_percent.json,1.6000561833381652
12,5,Embible/mBert-10-epochs,0.08593012275731822,C:/Users/ELDAR/PycharmProjects/Embible-Backend4/data/Hit@K/mixed test dfs masked spaces new P/MIX_test_df_masked_spaces_5_percent.json,1.8706766327222188
13,5,Embible/mBert-20-epochs,0.07554296506137866,C:/Users/ELDAR/PycharmProjects/Embible-Backend4/data/Hit@K/mixed test dfs masked spaces new P/MIX_test_df_masked_spaces_5_percent.json,1.6329768379529317
14,5,Embible/mBert-50-epochs,0.08498583569405099,C:/Users/ELDAR/PycharmProjects/Embible-Backend4/data/Hit@K/mixed test dfs masked spaces new P/MIX_test_df_masked_spaces_5_percent.json,1.6771217187245686
15,5,Embible/distilBert-10-epochs,0.027384324834749764,C:/Users/ELDAR/PycharmProjects/Embible-Backend4/data/Hit@K/mixed test dfs masked spaces new P/MIX_test_df_masked_spaces_5_percent.json,1.1976591149965923
